year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles
2014	11560	26172	A&M-Corpus Chris	15	1511599	Mbamalu, Brittany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511599	Fr	G	5-8	30	27	757:00	94	278	33.81	81	239	33.89	23	35	65.71	292	9.73	24	89	113	3.77	18	51	19	3	28	30	 	 	 
2014	11560	26172	A&M-Corpus Chris	04	1511595	Davis, Camesha	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511595	Fr	F	6-1	30	13	589:00	46	106	43.40	 	3	0.00	45	57	78.95	137	4.57	53	78	131	4.37	18	35	14	18	47	30	1	1	 
2014	11560	26172	A&M-Corpus Chris	05	1511594	Campanero, Alissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511594	Jr	G	5-4	30	8	618:00	36	115	31.30	25	70	35.71	40	49	81.63	137	4.57	4	22	26	0.87	94	56	17	1	36	30	 	 	 
2014	11560	26172	A&M-Corpus Chris	23	1178347	Huff, Brandi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1178347	Sr	F	6-0	30	23	657:00	101	211	47.87	 	1	0.00	40	59	67.80	242	8.07	57	106	163	5.43	23	49	22	26	89	30	3	2	 
2014	11560	26172	A&M-Corpus Chris	33	1178339	Gregory, Taryn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1178339	Sr	G	5-6	30	16	527:00	30	116	25.86	5	30	16.67	48	60	80.00	113	3.77	11	46	57	1.90	72	62	19	2	23	30	 	 	 
2014	11560	26172	A&M-Corpus Chris	01	1511600	Shaw, Jasmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511600	Sr	G	5-7	30	29	812:00	158	357	44.26	75	185	40.54	67	77	87.01	458	15.27	42	108	150	5.00	75	79	45	6	74	30	3	3	 
2014	11560	26172	A&M-Corpus Chris	03	1070561	Darley, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1070561	Sr	G	5-6	30	15	564:00	67	161	41.61	 	3	0.00	26	50	52.00	160	5.33	82	95	177	5.90	26	56	41	3	78	30	3	2	 
2014	11560	26172	A&M-Corpus Chris	11	1511598	Jones, Kassie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511598	Fr	G	5-7	29	6	390:00	59	143	41.26	 	5	0.00	27	38	71.05	145	5.00	16	28	44	1.52	29	36	12	 	22	29	 	 	 
2014	11560	26172	A&M-Corpus Chris	22	1402592	Plummer, Ashanti	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1402592	So	F	6-2	28	2	316:00	14	39	35.90	 	 	""	20	35	57.14	48	1.71	18	26	44	1.57	5	32	3	11	46	28	 	 	 
2014	11560	26172	A&M-Corpus Chris	02	1511593	Adebayo, Shola	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511593	Jr	G	5-8	24	2	440:00	55	163	33.74	11	45	24.44	78	100	78.00	199	8.29	47	57	104	4.33	36	51	43	1	63	24	1	 	 
2014	11560	26172	A&M-Corpus Chris	21	1511597	Harris, Lexy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511597	Jr	F	6-1	20	9	345:00	28	68	41.18	 	 	""	25	42	59.52	81	4.05	39	46	85	4.25	10	20	10	11	50	20	1	 	 
2014	11560	26172	A&M-Corpus Chris	24	1511596	Davis, Doshi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511596	Fr	F	6-1	14	0	43:00	3	8	37.50	 	 	""	2	2	100.00	8	0.57	2	5	7	0.50	 	4	 	3	6	14	 	 	 
2014	11560	2	Abilene Christian	32	1508462	Dimba, Lizzy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1508462	Fr	F	5-11	30	24	647:00	105	209	50.24	4	22	18.18	79	118	66.95	293	9.77	63	95	158	5.27	40	65	34	9	74	30	5	 	 
2014	11560	2	Abilene Christian	15	1508467	Mason, Alexis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1508467	Fr	G	5-9	30	30	915:00	128	299	42.81	71	197	36.04	46	63	73.02	373	12.43	33	62	95	3.17	86	83	47	3	62	30	1	 	 
2014	11560	2	Abilene Christian	10	1508464	Elkins, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1508464	Fr	G	5-1	30	0	454:00	40	108	37.04	29	92	31.52	4	11	36.36	113	3.77	16	40	56	1.87	25	21	14	3	49	30	 	 	 
2014	11560	2	Abilene Christian	23	1508463	Dimba, Suzzy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1508463	Fr	F	5-11	30	25	822:00	128	290	44.14	31	91	34.07	52	84	61.90	339	11.30	70	202	272	9.07	52	73	45	42	93	30	6	11	 
2014	11560	2	Abilene Christian	33	1508470	Shelstead, Sydney	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1508470	Fr	F	6-3	30	12	621:00	79	170	46.47	5	17	29.41	60	88	68.18	223	7.43	46	93	139	4.63	25	46	24	15	83	30	3	2	 
2014	11560	2	Abilene Christian	30	1189422	Marquez, Renata	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1189422	Sr	F	5-8	30	30	1003:00	163	370	44.05	66	191	34.55	51	75	68.00	443	14.77	90	87	177	5.90	116	98	57	9	65	30	3	5	 
2014	11560	2	Abilene Christian	12	1398877	West, Whitney	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1398877	So	G	6-0	29	29	864:00	120	312	38.46	69	214	32.24	33	53	62.26	342	11.79	15	39	54	1.86	90	84	40	17	60	29	1	 	 
2014	11560	2	Abilene Christian	21	1398879	Jenkins, Cemetra	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1398879	So	G	5-4	27	0	329:00	20	59	33.90	11	33	33.33	14	26	53.85	65	2.41	3	16	19	0.70	26	31	11	 	27	27	 	 	 
2014	11560	2	Abilene Christian	24	1508466	Jolivet, Brianne	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1508466	Fr	F	5-9	26	0	212:00	18	39	46.15	3	12	25.00	8	8	100.00	47	1.81	14	33	47	1.81	11	16	12	2	29	26	 	 	 
2014	11560	2	Abilene Christian	42	1508468	Maxwell, Erin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1508468	Fr	C	6-4	18	0	99:00	19	33	57.58	 	1	0.00	1	2	50.00	39	2.17	11	18	29	1.61	 	5	2	10	26	18	 	 	 
2014	11560	2	Abilene Christian	25	1508469	Ngo, Chelsea	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1508469	Fr	G	5-5	8	0	34:00	2	7	28.57	2	3	66.67	2	4	50.00	8	1.00	 	1	1	0.12	7	11	1	1	4	8	 	 	 
2014	11560	721	Air Force	1	1512839	Lujan, Kelly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1512839	Fr	G	5-7	29	9	574:00	42	139	30.22	17	64	26.56	11	19	57.89	112	3.86	10	46	56	1.93	40	50	10	 	23	29	 	 	 
2014	11560	721	Air Force	22	1398473	Philpot, Madeleine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1398473	So	G	5-11	29	13	552:00	29	89	32.58	1	12	8.33	39	58	67.24	98	3.38	50	73	123	4.24	16	44	30	6	81	29	2	 	 
2014	11560	721	Air Force	3	1283871	Blagowsky, Jimi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1283871	Jr	G	5-4	29	29	904:00	128	373	34.32	46	158	29.11	28	44	63.64	330	11.38	16	77	93	3.21	73	102	24	3	74	29	3	 	 
2014	11560	721	Air Force	20	1175052	Thompson, Camille	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1175052	Sr	G	5-5	29	28	880:00	119	340	35.00	27	111	24.32	44	58	75.86	309	10.66	37	66	103	3.55	69	78	26	13	81	29	2	 	 
2014	11560	721	Air Force	34	1398476	Byrd, Missy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1398476	So	F	5-11	26	5	436:00	66	136	48.53	 	 	""	44	73	60.27	176	6.77	33	53	86	3.31	14	83	17	4	69	26	1	1	 
2014	11560	721	Air Force	21	1512845	Cavanaugh, Mary	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1512845	Fr	G	5-8	26	0	275:00	18	70	25.71	11	50	22.00	4	4	100.00	51	1.96	5	26	31	1.19	7	19	5	 	15	26	 	 	 
2014	11560	721	Air Force	14	1283872	Lewis, Lindsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1283872	Jr	G	5-9	26	21	644:00	65	144	45.14	1	4	25.00	50	70	71.43	181	6.96	38	60	98	3.77	23	34	23	2	59	26	1	1	 
2014	11560	721	Air Force	13	1512844	Fotsch, Sarah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1512844	Fr	F	5-11	24	18	353:00	26	66	39.39	 	 	""	8	19	42.11	60	2.50	20	54	74	3.08	13	23	8	3	32	24	1	 	 
2014	11560	721	Air Force	45	1512849	Jackson, Myah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1512849	Fr	F	5-9	22	0	208:00	8	22	36.36	 	 	""	4	9	44.44	20	0.91	16	38	54	2.45	5	18	5	2	39	22	 	 	 
2014	11560	721	Air Force	11	1175049	Medina, Cherae	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1175049	Sr	G	5-7	18	18	575:00	59	171	34.50	24	81	29.63	19	28	67.86	161	8.94	12	51	63	3.50	86	59	22	5	32	18	 	1	 
2014	11560	721	Air Force	4	1512841	Graham, Sydney	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1512841	Fr	G	5-8	17	2	167:00	2	22	9.09	 	6	0.00	 	4	0.00	4	0.24	6	12	18	1.06	12	22	1	 	10	17	 	 	 
2014	11560	721	Air Force	33	1512848	Williams, Ashton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1512848	Fr	G	5-10	13	2	209:00	16	40	40.00	 	2	0.00	13	22	59.09	45	3.46	10	26	36	2.77	10	15	7	4	23	13	 	 	 
2014	11560	721	Air Force	30	1398474	Gamble, Christina	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1398474	So	F	5-9	4	0	42:00	4	10	40.00	 	 	""	 	1	0.00	8	2.00	 	3	3	0.75	2	3	3	1	12	4	1	 	 
2014	11560	721	Air Force	25	1175054	Ivey, Michelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1175054	Sr	F	5-11	2	0	6:00	 	 	""	 	 	""	 	 	""	 	""	 	2	2	1.00	 	1	 	 	 	2	 	 	 
2014	11560	5	Akron	22	1514588	Plybon, Hannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1514588	Fr	G	5-9	33	32	836:00	85	222	38.29	34	112	30.36	31	44	70.45	235	7.12	15	72	87	2.64	66	37	30	1	51	33	2	 	 
2014	11560	5	Akron	32	1065077	Tecca, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1065077	Sr	F	6-1	33	33	949:00	257	504	50.99	9	26	34.62	206	264	78.03	729	22.09	98	209	307	9.30	65	70	51	20	80	33	2	12	 
2014	11560	5	Akron	3	1180310	Cassell, Kacie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1180310	Sr	G	5-4	33	33	1075:00	63	167	37.72	23	75	30.67	65	75	86.67	214	6.48	14	54	68	2.06	213	88	31	1	52	33	 	1	 
2014	11560	5	Akron	14	1180312	Luburgh, Hanna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1180312	Sr	G	5-10	33	33	1105:00	262	562	46.62	67	188	35.64	143	166	86.14	734	22.24	89	147	236	7.15	69	75	32	9	70	33	 	8	 
2014	11560	5	Akron	35	1180314	Young, Carly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1180314	Sr	F	6-2	33	16	879:00	102	243	41.98	47	131	35.88	45	65	69.23	296	8.97	67	127	194	5.88	60	62	19	21	87	33	5	6	 
2014	11560	5	Akron	23	1398831	Gibson, Diandra	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1398831	So	G	5-11	33	17	406:00	30	89	33.71	19	56	33.93	14	20	70.00	93	2.82	31	67	98	2.97	22	26	14	9	69	33	1	 	 
2014	11560	5	Akron	2	1398828	Barilla, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1398828	So	G	5-10	32	0	214:00	10	27	37.04	2	12	16.67	4	9	44.44	26	0.81	8	15	23	0.72	52	26	17	2	25	32	 	 	 
2014	11560	5	Akron	24	1398833	Nunan, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1398833	So	F	6-0	31	0	274:00	35	66	53.03	 	 	""	5	7	71.43	75	2.42	14	31	45	1.45	11	19	3	6	49	31	 	 	 
2014	11560	5	Akron	15	1398829	Brown, Anita	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1398829	So	G	5-8	31	0	601:00	92	203	45.32	3	8	37.50	46	70	65.71	233	7.52	58	79	137	4.42	41	53	16	8	71	31	 	1	 
2014	11560	5	Akron	12	1398832	Guyton, Cari	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1398832	Sr	C	6-2	23	1	87:00	14	21	66.67	 	 	""	6	11	54.55	34	1.48	9	18	27	1.17	3	8	 	5	14	23	 	 	 
2014	11560	5	Akron	4	1514589	Ricketts, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1514589	Fr	G	5-11	18	0	98:00	7	22	31.82	 	7	0.00	7	12	58.33	21	1.17	 	7	7	0.39	4	8	1	 	9	18	 	 	 
2014	11560	5	Akron	21	1514590	Scipio, Hannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1514590	Fr	G	5-4	11	0	46:00	2	6	33.33	1	2	50.00	3	3	100.00	8	0.73	 	4	4	0.36	4	6	2	 	12	11	 	 	 
2014	11560	5	Akron	40	1514591	Simone, Sophia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1514591	Fr	F	5-11	10	0	30:00	1	6	16.67	 	 	""	6	8	75.00	8	0.80	1	3	4	0.40	 	 	 	 	3	10	 	 	 
2014	11560	8	Alabama	33	1509545	Rivers, Sharin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1509545	Jr	G	5-3	30	13	677:00	40	114	35.09	26	80	32.50	29	43	67.44	135	4.50	8	52	60	2.00	56	47	39	 	51	30	1	 	 
2014	11560	8	Alabama	3	1509539	Carter, Khadijah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1509539	So	F	6-1	30	19	548:00	39	117	33.33	20	74	27.03	19	27	70.37	117	3.90	20	70	90	3.00	17	25	21	19	40	30	 	 	 
2014	11560	8	Alabama	13	1406386	Hegstetter, Nikki	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1406386	So	F	6-2	30	30	769:00	65	168	38.69	1	10	10.00	27	44	61.36	158	5.27	56	76	132	4.40	48	60	16	23	82	30	3	 	 
2014	11560	8	Alabama	0	1297658	Simmons, Daisha	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1297658	Jr	G	5-10	30	29	1046:00	148	395	37.47	28	107	26.17	89	129	68.99	413	13.77	38	123	161	5.37	128	103	54	14	86	30	3	2	1
2014	11560	8	Alabama	25	1297657	Hutchen, Briana	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1297657	Jr	F	6-1	30	1	457:00	60	147	40.82	 	 	""	32	51	62.75	152	5.07	58	78	136	4.53	18	50	13	2	55	30	 	 	 
2014	11560	8	Alabama	20	1509546	Williams, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1509546	Fr	F	6-0	30	23	828:00	133	268	49.63	 	 	""	107	182	58.79	373	12.43	88	110	198	6.60	13	73	16	6	65	30	 	5	 
2014	11560	8	Alabama	12	1178258	Myers, Shafontaye	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1178258	Sr	G	5-8	29	22	943:00	148	384	38.54	84	212	39.62	46	65	70.77	426	14.69	15	98	113	3.90	29	48	43	3	75	29	 	 	 
